URL Reel	Gancho (primera frase) – la primera línea del video	Nicho	Cantidad de visualizaciones	Nombre de la cuenta	Fecha 	sector
https://www.instagram.com/reel/DIo1m9XKka_/?utm_source=ig_web_copy_link	POV: Aterrizaste en Estambul	Viajes	5,7 millones	all_things_turkish	19 de abril	Viajes
https://www.instagram.com/reel/DFKRG56tOzz/?utm_source=ig_web_copy_link	POV: Estás aterrizando en una ciudad donde el desayuno es una religión y los gatos son dioses	Viajes	6,1 millones	sia.letsgo	23 de enero	Viajes
https://www.instagram.com/reel/DFqF2iYMhrv/?utm_source=ig_web_copy_link	¿Turquía juntos?	Viajes	1,5 millones	elena_dim_	4 de febrero	Viajes
https://www.instagram.com/reel/DDHI890S__M/?utm_source=ig_web_copy_link	bienvenido a...	Viajes	1,4 millones	apostcardfromamy	3 de diciembre	Viajes
https://www.instagram.com/reel/DFxlcebtTVD/?utm_source=ig_web_copy_link	No te puedes perder esta joya	Viajes	2,4 millones	beautifuldestinations	7 de febrero de 2025	Viajes
https://www.instagram.com/reel/C3iOvCHtTVC/?utm_source=ig_web_copy_link	Esta ciudad francesa está llena de ruinas de un imperio de 1000 años	Viajes	3,5 millones	voyagewithmc	19 de febrero de 2024	Viajes
https://www.instagram.com/reel/C-X4DviKftv/?utm_source=ig_web_copy_link	Colmar en verano	Viajes	3,1 millones	melis.andreea	7 de agosto de 2024	Viajes
https://www.instagram.com/reel/DAObIBdg3Zd/?utm_source=ig_web_copy_link	Si solo pudieras pasar 24 horas en Estrasburgo...	Viajes	1,1 millones	voyagewithmc	22 de septiembre	Viajes
https://www.instagram.com/reel/DFK7VVEIr7J/?utm_source=ig_web_copy_link	A solo 30 min de Niza y justo en la frontera con Italia encontrarás...	Viajes	3,3 millones	simplyslowtraveler	23 de enero de 2025	Viajes
https://www.instagram.com/reel/DD7INzrtYh3/?utm_source=ig_web_copy_link	Ya sea que estés visitando	Viajes	1 millón	beautifuldestinations	23 de diciembre	Viajes
https://www.instagram.com/reel/DAV9xsOMbEO/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==	Depilación facial	Belleza	17,2 millones	_ayshabegum_	25 de septiembre de 2024	Beauty PMU
https://www.instagram.com/reel/DIoe1SGpXwn/?utm_source=ig_web_copy_link	10 minutos para sentirte 10 veces mejor posparto	Belleza	8,5 millones	kbelllbeauty	19 de abril	Beauty PMU
https://www.instagram.com/reel/DKuXmq-Bh0Y/?utm_source=ig_web_copy_link	Eres mucho más hermosa de lo que crees.	Belleza	1 millón	xronyo	10 de junio	Beauty PMU
https://www.instagram.com/reel/C--GQo3NC4s/?utm_source=ig_web_copy_link	Manténlo fresco con nuestra fórmula sin polvos que controla la grasa.	Belleza	4,9 millones	chillab.official	22 de agosto	Beauty PMU
https://www.instagram.com/reel/DJK3gzVg7F8/?utm_source=ig_web_copy_link	Necesitas probar este truco para delineado alado	Belleza	43 millones	annakozlovaugc	2 de mayo	Beauty PMU
https://www.instagram.com/reel/DKxPrsUSPGL/?utm_source=ig_web_copy_link	Los cubitos de hielo pueden cambiar tu piel para siempre	Belleza	6,5 millones	ritu__minhaj___2413	11 de junio de 2025	Beauty PMU
https://www.instagram.com/reel/DKR8ZHxI90T/?utm_source=ig_web_copy_link	Confía en el proceso	Belleza	73 millones	lenkalul	30 de mayo de 2025	Beauty PMU
https://www.instagram.com/reel/DLDDXQcotuW/?igsh=MXY1eDllNnRhdmllbw==	Maquillaje de ojos cereza ahumada	Belleza	15,5 millones	veronikapafikk	18 de junio	Beauty PMU
https://www.instagram.com/reel/DInM91kgyeh/?igsh=MXJwaGo4NWhnNGNhdg%3D%3D	¡ESTE TRUCO DE LÍNEA DEFINIDA ES GENIAL!	Belleza	40,6 millones	annakozlovaugc	18 de abril	Beauty PMU
https://www.instagram.com/reel/DJNC5EHMieU/?utm_source=ig_web_copy_link	"Intentando maquillaje ""grunge"""	Belleza	2,2 millones	opalblushes	3 de mayo	Beauty PMU
https://www.instagram.com/reel/DKFHulxo3KN/?utm_source=ig_web_copy_link	Ojos de cereza negra	Belleza	199 millones	lenkalul	25 de mayo	Beauty PMU
https://www.instagram.com/reel/DKpQNfBoQZr/?utm_source=ig_web_copy_link	Ojos felinos ahumados	Belleza	10,9 millones	lenkalul	8 de junio de 2025	Beauty PMU
https://www.instagram.com/reel/DJ5IFTYAhx3/?utm_source=ig_web_copy_link	¿Bordes perfectos? Solo con cinta.	Belleza	1,4 millones	annakozlovaugc	20 de mayo	Beauty PMU
https://www.instagram.com/reel/DKbI9cZgV9d/?utm_source=ig_web_copy_link	Necesitas probar este truco para delineado alado	Belleza	5,6 millones	annakozlovaugc	2 de junio	Beauty PMU
https://www.instagram.com/reel/DKj8SZlxQsl/?utm_source=ig_web_copy_link	Mi maquillador me contó este secreto	Belleza	28,7 millones	kriss.perfect_mom	6 de junio	Beauty PMU
https://www.instagram.com/reel/DIq8BOyITID/?utm_source=ig_web_copy_link	Esto lo cambia todo.	Belleza	63,7 millones	lenkalul	20 de abril de 2025	Beauty PMU
https://www.instagram.com/reel/DLIF24su81U/?utm_source=ig_web_copy_link	Mi maquillador me contó este secreto	Belleza	5,1 millones	awesome_motherhood	20 de junio de 2025	Beauty PMU
https://www.instagram.com/reel/DL20g4vN5t8/?utm_source=ig_web_copy_link	Truco para la nariz	Belleza	4,6 millones	makeupby_elliee	8 de julio	Beauty PMU
https://www.instagram.com/reel/DJjwQmHoGdL/?utm_source=ig_web_copy_link	Tu maquillaje se ve plano... necesitas esto	Belleza	1,8 millones	_berrybellee	12 de mayo	Beauty PMU
https://www.instagram.com/reel/DMP2ao2Oxhb/?utm_source=ig_web_copy_link	Truco de delineador	Belleza	3,1 millones	blackburst_makeup	18 de julio de 2025	Beauty PMU
https://www.instagram.com/reel/DNBAqrGuhIM/?utm_source=ig_web_copy_link	Mi maquillador me contó este secreto	Belleza	9,6 millones	awesome_motherhood	6 de agosto de 2025	Beauty PMU
https://www.instagram.com/reel/DKBH3GDM2hf/?utm_source=ig_web_copy_link	“Eres tan naturalmente bonita” NO, NO LO SOY	Belleza	9,1 millones	vanilla__swirlxx	24 de mayo	Beauty PMU
https://www.instagram.com/reel/DLkigF4xm_G/?utm_source=ig_web_copy_link	MAQUILLAJE EN 1 MINUTO	Belleza	9,8 millones	kristyle_makeup	1 de julio	Beauty PMU
https://www.instagram.com/reel/DLu253rNUP0/?utm_source=ig_web_copy_link	Rutina hidratante de mañana con gua sha de pepino congelado	Belleza	1,4 millones	alexandraclaudia	5 de julio	Beauty PMU
https://www.instagram.com/reel/DL8CsgiMkJP/?utm_source=ig_web_copy_link	Botox natural a los 56 años	Belleza	3,5 millones	suegiers	10 de julio	Beauty PMU
https://www.instagram.com/reel/DJTBN51CQ0l/?utm_source=ig_web_copy_link	Tutorial de maquillaje radiante y sin esfuerzo	Belleza	1,4 millones	opalblushes	6 de mayo	Beauty PMU
https://www.instagram.com/reel/DMFkf-Doo4Z/?utm_source=ig_web_copy_link	POV aplicando máscara después de que funcionaron los sérums de pestañas...	Belleza	2,9 millones	beautyeinfinite	14 de julio	Beauty PMU
https://www.instagram.com/reel/DGlVMOWx-HU/?utm_source=ig_web_copy_link	Parte 2 usando autobronceador para contornear	Belleza	9,7 millones	layallure	27 de febrero	Beauty PMU
https://www.instagram.com/reel/DLdIL-CJQqe/?utm_source=ig_web_copy_link	Mi truco favorito de viaje	Belleza	20,3 millones	kriss.perfect_mom	28 de junio	Beauty PMU
https://www.instagram.com/reel/DKBB4ZEv6lA/?utm_source=ig_web_copy_link	Exfoliante corporal casero de durazno	Belleza	17 millones	kate_cleanhome	24 de mayo	Beauty PMU
https://www.instagram.com/reel/DJc1CTMOsnH/?utm_source=ig_web_copy_link	¿Adivina el color???	Belleza	12,4 millones	mygleamakeup	10 de mayo	Beauty PMU
https://www.instagram.com/reel/DLF5a0KNfVH/?utm_source=ig_web_copy_link	¿Es este truco de nariz?	Belleza	6 millones	makeupby_elliee	19 de junio	Beauty PMU
https://www.instagram.com/reel/DKfkBRFgEmo/?utm_source=ig_web_copy_link	Gracias a la chica que dijo	Belleza	20,3 millones	lucylupinievlogs	10 de mayo	Beauty PMU
https://www.instagram.com/reel/DL7uTlhNwND/?utm_source=ig_web_copy_link	“Solo uso contorno”	Belleza	6,7 millones	alexandraclaudia	10 de julio	Beauty PMU
https://www.instagram.com/reel/DCFONR_RzYN/?utm_source=ig_web_copy_link	Cosas de alto mantenimiento que hago para verme “de bajo mantenimiento”	Belleza	8,2 millones	vanilla__swirlxx	8 de noviembre	Beauty PMU
https://www.instagram.com/reel/DJ9mSjNpvKs/?utm_source=ig_web_copy_link	Estás en una cita, y seguro que habrá beso	Belleza	17,4 millones	justjessmaybe	22 de mayo	Beauty PMU
https://www.instagram.com/reel/DJ7yy2IREfe/?utm_source=ig_web_copy_link	Delineado en cola de pez	Belleza	2,6 millones	pau_avella1702	22 de mayo	Beauty PMU
https://www.instagram.com/reel/DMnVJPRItMT/?utm_source=ig_web_copy_link	Estaba cansada de despertar así todos los días...	Belleza	9,9 millones	beautyeinfinite	27 de julio	Beauty PMU
https://www.instagram.com/reel/DIuXsmJyegE/?utm_source=ig_web_copy_link	Probando este truco de contorno 12 millones de vistas	Belleza	2,2 millones	darima.makeup	22 de abril	Beauty PMU
https://www.instagram.com/reel/DLWasHHsF_2/?utm_source=ig_web_copy_link	Efecto de nariz respingada	Belleza	5,2 millones	eztracl13	26 de junio	Beauty PMU
https://www.instagram.com/reel/DKGikMWs35r/?utm_source=ig_web_copy_link	Matemáticas que solo entienden las chicas	Belleza	7,2 millones	ek_beautyroutine	26 de mayo	Beauty PMU
https://www.instagram.com/reel/DKM7crTovot/?utm_source=ig_web_copy_link	POV: empecé a hacer estos simples ejercicios cada día - y mis líneas faciales comenzaron a desvanecerse sin botox ni cremas caras	Belleza	1,5 millones	face_yoga.hazal	28 de mayo	Beauty PMU
https://www.instagram.com/reel/DLshFDGSmgP/?utm_source=ig_web_copy_link	¡Mi abuela me enseñó este método!	Belleza	2,7 millones	momhackguru	4 de julio	Beauty PMU
https://www.instagram.com/reel/DL3fWnFhy1W/?utm_source=ig_web_copy_link	Nadie lo sabrá	Belleza	22,2 millones	ohora_usa	9 de julio	Beauty PMU
https://www.instagram.com/reel/DL-S4SRtGVL/?utm_source=ig_web_copy_link	Maquillaje playero en 5 minutos	Belleza	3,8 millones	alexandraclaudia	11 de julio	Beauty PMU
https://www.instagram.com/reel/DKztMm1o6d9/?utm_source=ig_web_copy_link	Truco de labios	Belleza	1,2 millones	kikkapro	12 de junio	Beauty PMU
https://www.instagram.com/reel/DGMSx9svKP4/?utm_source=ig_web_copy_link	Jamás pensé que prepararía mi perfume con primer de Elf para que dure todo el día...	Belleza	2 millones	blendsbypouja	18 de febrero	Beauty PMU
https://www.instagram.com/reel/DKU2e3AsNJa/?utm_source=ig_web_copy_link	Truco de maquillaje de una sola capa	Belleza	2,2 millones	_ayshabegum_	31 de mayo	Beauty PMU
https://www.instagram.com/reel/DMD39lTvKyK/?utm_source=ig_web_copy_link	Máscara Benefit Bad Gal Bounce	Belleza	1 millón	danielleelliott__	14 de julio	Beauty PMU
https://www.instagram.com/reel/DC9p-CoNGWN/?utm_source=ig_web_copy_link	Nuevo truco viral de “horneado” sin marcas	Belleza	2,7 millones	monika_mua	29 de noviembre	Beauty PMU
https://www.instagram.com/reel/DGlIqgsRRrl/?utm_source=ig_web_copy_link	Maquillaje en el orden correcto según yo	Belleza	8,5 millones	layallure	27 de febrero	Beauty PMU
https://www.instagram.com/reel/DEfeH3yt-8A/?utm_source=ig_web_copy_link	Cómo aplicar rubor en polvo	Belleza	10,7 millones	alexandraclaudia	6 de enero	Beauty PMU
https://www.instagram.com/reel/DEWFff3Mzzx/?utm_source=ig_web_copy_link	Mantenimiento de belleza mensual como DIY	Belleza	5,1 millones	vanilla__swirlxx	3 de enero	Beauty PMU
https://www.instagram.com/reel/DK4rwOLN-2m/?utm_source=ig_web_copy_link	El delineador marrón es todo lo que necesitas	Belleza	2,5 millones	pearlsss555	14 de junio	Beauty PMU
https://www.instagram.com/reel/DFSynuvSb3B/?utm_source=ig_web_copy_link	Consejos de belleza nocturnos con vaselina	Belleza	2,4 millones	theselfloveig_	26 de enero	Beauty PMU
https://www.instagram.com/reel/DJmozvfSPvo/?utm_source=ig_web_copy_link	Rubor vs iluminador	Belleza	1,1 millones	christendominique	13 de mayo	Beauty PMU
https://www.instagram.com/reel/DLawzDUuUUS/?utm_source=ig_web_copy_link	DEJA DE MARCARSE Y CUARTEARSE BAJO LOS OJOS	Belleza	1,4 millones	allythingsbeauty	28 de junio	Beauty PMU
https://www.instagram.com/reel/DJKVv8jpcgb/?utm_source=ig_web_copy_link	Algo sobre usar delineador sin máscara se siente suave y de ensueño	Belleza	1,9 millones	avashawtyy	2 de mayo	Beauty PMU
https://www.instagram.com/reel/DA1MTc1SocN/?utm_source=ig_web_copy_link	POV te quedaste sin gloss (truco de maquillaje)	Belleza	1,8 millones	geranniemichelle	7 de octubre	Beauty PMU
https://www.instagram.com/reel/DKKjzVHz08R/?utm_source=ig_web_copy_link	Truco viral de maquillaje para papada	Belleza	1,1 millones	ninisvanitybox	27 de mayo	Beauty PMU
https://www.instagram.com/reel/DCH3-IbRbsn/?utm_source=ig_web_copy_link	Probando el truco de base de piel de vidrio de Hailey Bieber	Belleza	1,9 millones	klaudiasyd	9 de noviembre	Beauty PMU
https://www.instagram.com/reel/DGW73PepQdG/?utm_source=ig_web_copy_link	Cosas de alto mantenimiento que hago para seguir viéndome de bajo mantenimiento	Belleza	1,6 millones	angelacbeauty	22 de febrero	Beauty PMU
https://www.instagram.com/reel/C_Q8EaRS2RM/?utm_source=ig_web_copy_link	“Amor, dejaste tu Gloss Dior en el carro”	Belleza	17,9 millones	gaby_starstudio	29 de agosto de 2024	Beauty PMU
https://www.instagram.com/reel/DK2hzc1SFll/?utm_source=ig_web_copy_link	Spray fijador Carslan Soft Focus Tiquid	Belleza	1,1 millones	laviedunprince	14 de junio	Beauty PMU
https://www.instagram.com/reel/DFaziqlAabw/?utm_source=ig_web_copy_link&igsh=MWd5dDdoa2VlaHp2Mg==	Confías en un solo producto para hidratar y reparar tu barrera cutánea y solo en ese	Belleza	2,4 millones	skin_vestmentt	29 de enero	Beauty PMU
https://www.instagram.com/reel/CinjqTpDm8Y/?utm_source=ig_web_copy_link	Efecto lifting con corrector	Belleza	8,2 millones	letiziamarcondes	17 de septiembre de 2022	Beauty PMU
https://www.instagram.com/reel/DKW3fvTO2hX/?utm_source=ig_web_copy_link	Tutorial de ojos dark feminine	Belleza	18,5 millones	blackburst_makeup	1 de junio	Beauty PMU
https://www.instagram.com/reel/DHC3Z-GtcLk/?utm_source=ig_web_copy_link	Mis recordatorios favoritos para piel madura	Belleza	5,8 millones	ericataylor2347	11 de marzo	Beauty PMU
https://www.instagram.com/reel/DLxjCAISmpp/?utm_source=ig_web_copy_link	Truco de contorno de nariz	Belleza	3 millones	sunkissedsecretss	6 de julio	Beauty PMU
https://www.instagram.com/reel/DKnaQoqSgiI/?utm_source=ig_web_copy_link	Te maquillas con una vincha puesta	Belleza	172 millones	kayla.ryan1	8 de junio	Beauty PMU
https://www.instagram.com/reel/DGGI33joi56/?utm_source=ig_web_copy_link	Corrector lifting facial	Belleza	9,5 millones	lenkalul	15 de febrero	Beauty PMU
https://www.instagram.com/reel/DKfEVKpILX4/?utm_source=ig_web_copy_link	El delineador marrón es todo lo que necesitas	Belleza	2 millones	jacintaspencer	4 de junio	Beauty PMU
https://www.instagram.com/reel/DLK9uGPqXv-/?utm_source=ig_web_copy_link	Intentando OJOS ANIME	Belleza	4,9 millones	daniellemarcan	21 de junio	Beauty PMU
https://www.instagram.com/reel/DCEj_Y_pGEo/?utm_source=ig_web_copy_link	Delineador como delineador de labios	Belleza	2,8 millones	emilijap__	7 de noviembre de 2024	Beauty PMU
https://www.instagram.com/reel/DCRGGxNMmZF/?utm_source=ig_web_copy_link	Manera fácil de iluminar – apta para principiantes	Belleza	2,1 millones	jing_thong	12 de noviembre de 2024	Beauty PMU
https://www.instagram.com/reel/DLDf4YvqPEF/?utm_source=ig_web_copy_link	Juega con tu maquillaje	Belleza	9,4 millones	makeupforsuree	19 de junio	Beauty PMU
https://www.instagram.com/reel/DFIhWsURoiC/?utm_source=ig_web_copy_link	DELINEADO 3D ENERGÍA DARK FEMININE	Belleza	1,5 millones	bhabiella	22 de enero	Beauty PMU
https://www.instagram.com/reel/DKxD4qrsIE2/?utm_source=ig_web_copy_link	Una “rinoplastia” casera	Belleza	3,8 millones	tassiapicci	11 de junio	Beauty PMU
https://www.instagram.com/reel/DFIyEsRptsf/?utm_source=ig_web_copy_link	Probando maquillaje estilo latina	Belleza	7,8 millones	mimiermakeup	22 de enero	Beauty PMU
https://www.instagram.com/reel/DMQZEl8xRz2/?utm_source=ig_web_copy_link	OJOS DE GATO EN 1 MINUTO	Belleza	9,1 millones	kristyle_makeup	18 de julio	Beauty PMU
https://www.instagram.com/reel/DK2HX-0I1z4/?utm_source=ig_web_copy_link	Probando el truco de la cuchara	Belleza	10 millones	lenkalul	13 de junio	Beauty PMU
https://www.instagram.com/reel/DKKie62u6i7/?utm_source=ig_web_copy_link	Técnica de delineado paso a paso	Belleza	4,8 millones	farakhnoz.mua	27 de mayo	Beauty PMU
https://www.instagram.com/reel/DJkl74VRlo9/?utm_source=ig_web_copy_link	Esto lo cambia todo.	Belleza	4,1 millones	theangelamaee	13 de mayo	Beauty PMU
https://www.instagram.com/reel/DNECad3oe4y/?utm_source=ig_web_copy_link	Maquillaje inspirado en WEDNESDAY	Belleza	3,6 millones	alicekingmakeup	7 de agosto	Beauty PMU
https://www.instagram.com/reel/DLXgGiJzjJ5/?utm_source=ig_web_copy_link	Tutorial de maquillaje ENFJ	Belleza	2 millones	s.ophiegracee	26 de junio	Beauty PMU
https://www.instagram.com/reel/DLm6OmJiKBc/?utm_source=ig_web_copy_link	Prueba de que el maquillaje es fácil...	Belleza	4,2 millones	lenkalul	2 de julio	Beauty PMU
https://www.instagram.com/reel/DNAZr7rgylW/?utm_source=ig_web_copy_link	Tutorial de maquillaje de ojos	Belleza	1,5 millones	akritichatterjeee	6 de agosto	Beauty PMU
https://www.instagram.com/reel/DLOviK2srMD/?utm_source=ig_web_copy_link	Truco genial de delineador	Belleza	12,4 millones	byanyabereznova	23 de junio	Beauty PMU
https://www.instagram.com/reel/DIezI0kysni/?utm_source=ig_web_copy_link	Truco de contorno de labial tipo tinta	Belleza	13,2 millones	velabeauty	16 de abril	Beauty PMU
https://www.instagram.com/reel/DMZp5kCzvJs/?utm_source=ig_web_copy_link	Llevando el maquillaje “irreconocible” al extremo	Belleza	88,9 millones	onella_am	22 de julio	Beauty PMU
https://www.instagram.com/reel/DLSdNLBsH3s/?utm_source=ig_web_copy_link	Truco de rizador de pestañas	Belleza	2,2 millones	velabeauty	24 de junio	Beauty PMU
https://www.instagram.com/reel/DJxysC6Jfj0/?utm_source=ig_web_copy_link	Probando maquillaje de fresa	Belleza	20 millones	steveerhae_	18 de mayo	Beauty PMU
https://www.instagram.com/reel/DBCvbDoS0Cj/?utm_source=ig_web_copy_link	“Clean girl” pero en versión glam total	Belleza	3,8 millones	palomahendersonn	13 de octubre de 2024	Beauty PMU
https://www.instagram.com/reel/DLhVIu8yXfD/?utm_source=ig_web_copy_link	Truco de contorno para afinar la nariz	Belleza	3,5 millones	shelysafitri_	30 de junio	Beauty PMU
https://www.instagram.com/reel/DJnn0jzxW_7/?igsh=MXduZ3dtNWRxcTR6bw%3D%3D	GRWM rostro completo con maquillaje accesible	Belleza	5,2 millones	glambby_	14 de mayo	Beauty PMU
https://www.instagram.com/reel/DL5WGZuiQx3/?utm_source=ig_web_copy_link	Maquillándome pero aún sintiéndome fea	Belleza	3,4 millones	makeupofrainbow	9 de julio	Beauty PMU
https://www.instagram.com/reel/DNGvCNlyHsT/?utm_source=ig_web_copy_link	GRWM para celebrar con Selena Gomez	Belleza	2 millones	glambby_	9 de agosto	Beauty PMU
https://www.instagram.com/reel/DLIixbRiIS4/?utm_source=ig_web_copy_link	“Te ves cansada”	Belleza	30,7 millones	makeupofrainbow	20 de junio	Beauty PMU
https://www.instagram.com/reel/DKaatSmyPSq/?utm_source=ig_web_copy_link	Truco fácil de delineado	Belleza	1,4 millones	velabeauty	3 de junio	Beauty PMU
https://www.instagram.com/reel/DMLUEerIWG_/?utm_source=ig_web_copy_link	Labios estilo Bratz + 2 ml	Belleza	57,7 millones	albina	16 de julio	Beauty PMU
https://www.instagram.com/reel/DLnbIpITfYD/?utm_source=ig_web_copy_link	Contorno de nariz para nariz grande	Belleza	10,6 millones	sunkissedsecretss	2 de julio	Beauty PMU
https://www.instagram.com/reel/DLQMsAWPLZL/?utm_source=ig_web_copy_link	Tutorial de ojos dark feminine	Belleza	6,4 millones	beauty.bynebula	23 de junio	Beauty PMU
https://www.instagram.com/reel/DJLPszQhykv/?utm_source=ig_web_copy_link	Prueba este smokey eye Pointer	Belleza	2,1 millones	jyotimakeoversin	3 de mayo	Beauty PMU
https://www.instagram.com/reel/DK6-0TsJjIx/?utm_source=ig_web_copy_link	El labial rosado más lindo que da unos labios coreanos soñados	Belleza	1,9 millones	selfcare.nushh	15 de junio	Beauty PMU
https://www.instagram.com/reel/DAXLB2kxHeu/?utm_source=ig_web_copy_link	El maquillaje favorito de todas	Belleza	4 millones	thewaytact	26 de septiembre de 2024	Beauty PMU
https://www.instagram.com/reel/DD84rZbSkeX/?utm_source=ig_web_copy_link	Mis manos se ven así	Belleza	2,1 millones	leilasmakeupstudio	24 de diciembre de 2024	Beauty PMU
https://www.instagram.com/reel/DEO2gR9Av4Q/?utm_source=ig_web_copy_link	Acompáñenme a maquillarla	Belleza	7,2 millones	nathy__flowers	31 de diciembre de 2024	Beauty PMU
https://www.instagram.com/reel/DKC7Im5oQj3/?utm_source=ig_web_copy_link	Intentando piel galaxia	Belleza	1,8 millones	f.bermann	24 de mayo	Beauty PMU
https://www.instagram.com/reel/DLYDKZ1IANX/?utm_source=ig_web_copy_link	¡No está al revés!	Belleza	4,3 millones	beauty.bynebula	27 de junio	Beauty PMU
https://www.instagram.com/reel/DLPv9fas0T_/?utm_source=ig_web_copy_link	Maquillaje frambuesa	Belleza	1 millón	kianastadlerr	23 de junio	Beauty PMU
https://www.instagram.com/reel/DK-WZoaycKl/?utm_source=ig_web_copy_link	“¡Deja de usar base demasiado clara! Usa un tono más oscuro”	Belleza	3,1 millones	samarasalvator	17 de junio	Beauty PMU
https://www.instagram.com/reel/C4V16-pOPqm/?utm_source=ig_web_copy_link	Pasos que nunca saltaré en mi rutina de belleza	Belleza	3 millones	klaudiasyd	10 de marzo de 2024	Beauty PMU
https://www.instagram.com/reel/DFdQ8fix0qB/?utm_source=ig_web_copy_link	Mantenimiento de belleza mensual como DIY	Belleza	4,5 millones	vanilla__swirlxx	30 de enero	Beauty PMU
https://www.instagram.com/reel/DC-UUjxoaIN/?utm_source=ig_web_copy_link	“No eres como las otras chicas, tan bonita naturalmente sin esfuerzo”	Belleza	7,2 millones	itzamelika	30 de noviembre de 2024	Beauty PMU
https://www.instagram.com/reel/DND2MYdOBMB/?utm_source=ig_web_copy_link	GRWM para la boda de mi cuñado	Belleza	1 millón	layallure	7 de agosto	Beauty PMU
https://www.instagram.com/reel/DMYKzy-v82S/?utm_source=ig_web_copy_link	Cómo hago gua sha todos los días – repite cada 10 veces	Belleza	1,1 millones	skincarewithyuri	21 de julio	Beauty PMU
https://www.instagram.com/reel/DNRGRbCyAJ8/?utm_source=ig_web_copy_link	3 cada noche	Belleza	1,2 millones	skincarewithyuri	13 de agosto	Beauty PMU
https://www.instagram.com/reel/DGDpetxp95H/?utm_source=ig_web_copy_link	Rutina matutina de una CEO/creadora de contenido de 37 años y mamá	Belleza	4,7 millones	skincarewithyuri	14 de febrero	Beauty PMU
https://www.instagram.com/reel/DJ30HDFxtK6/?utm_source=ig_web_copy_link	Es tu primer facial y no estabas lista	Belleza	2,5 millones	skinmetics.clinic	20 de mayo	Beauty PMU
https://www.instagram.com/reel/DKtEU83xXyL/?utm_source=ig_web_copy_link	Depilándome el bigote sin audios en tendencia	Belleza	1,3 millones	julia.inbeautyy	10 de junio	Beauty PMU
https://www.instagram.com/reel/DDF6twlR4cM/?utm_source=ig_web_copy_link	Cosas de alto mantenimiento que hago para verme “de bajo mantenimiento”	Belleza	3,7 millones	vanilla__swirlxx	3 de diciembre de 2024	Beauty PMU
https://www.instagram.com/reel/DFxkQMes0UY/?utm_source=ig_web_copy_link	Bienvenida a mi rutina de mañana	Belleza	6,1 millones	genevieveturleymua	7 de febrero	Beauty PMU
https://www.instagram.com/reel/DKoxkWhN7r7/?utm_source=ig_web_copy_link	¿Cómo lavas tu cabello?	Belleza	10,1 millones	svitanka8	8 de junio	Beauty PMU
https://www.instagram.com/reel/DKFUKAKJ2Bf/?utm_source=ig_web_copy_link	Cuando muera, entiérrame con estas pestañas	Belleza	1,8 millones	wosheer_lashes	25 de mayo	Beauty PMU
https://www.instagram.com/reel/DM5jZT7szqR/?utm_source=ig_web_copy_link	Probando el protocolo de belleza de mi esposo granjero	Belleza	3,2 millones	rrayyme	3 de agosto	Beauty PMU
https://www.instagram.com/reel/DImDY3CRf3f/?utm_source=ig_web_copy_link	Arréglate conmigo con Jennifer Lopez	Belleza	7,2 millones	rafajlover	18 de abril	Beauty PMU
https://www.instagram.com/reel/DG9ATNfuRlo/?utm_source=ig_web_copy_link	¿Esto cubrirá mis pecas?	Belleza	2,4 millones	britt_fairchild	9 de marzo	Beauty PMU
https://www.instagram.com/reel/DCM0CrQsjj0/?utm_source=ig_web_copy_link	GRWM cita nocturna	Belleza	5,9 millones	jasminlily_	10 de noviembre de 2024	Beauty PMU
https://www.instagram.com/reel/DDFXluIytD8/?utm_source=ig_web_copy_link	El iluminador más impactante	Belleza	9,1 millones	skin.lumi	2 de diciembre de 2024	Beauty PMU
https://www.instagram.com/reel/C_-k_rCIF8f/?utm_source=ig_web_copy_link	GUÍA DE CORRECCIÓN DE COLOR	Belleza	1,6 millones	gglowitup	16 de septiembre de 2024	Beauty PMU
https://www.instagram.com/reel/DGqJ022RJ5B/?utm_source=ig_web_copy_link	Haz esto – no aquello debajo de los ojos después de los 45	Belleza	1,5 millones	_sandragoelz_	1 de marzo	Beauty PMU
https://www.instagram.com/reel/DMnAEgDMPaL/?utm_source=ig_web_copy_link	Yo en mi periodo	Belleza	1,7 millones	olivyaia	27 de julio	Beauty PMU
https://www.instagram.com/reel/C_Qtl7AMSKW/?utm_source=ig_web_copy_link	Etiqueta a alguien que definitivamente necesita este stick	Belleza	1,3 millones	essence_cosmetics	29 de agosto de 2024	Beauty PMU
https://www.instagram.com/reel/C_8U9yBNT3L/?utm_source=ig_web_copy_link	Los cachetes se están bajando	Belleza	1,7 millones	allyoucanface	15 de septiembre de 2024	Beauty PMU
https://www.instagram.com/reel/DMIIOliPGSf/?utm_source=ig_web_copy_link	Estoy a favor del consumo moderado pero cómo...	Belleza	1,2 millones	lucypresco	15 de julio	Beauty PMU
https://www.instagram.com/reel/DKHqRw4uVCG/?utm_source=ig_web_copy_link	Cómo mantenerme callada	Belleza	2,7 millones	milliimakeupp	26 de mayo	Beauty PMU
https://www.instagram.com/reel/DLFHAMtv5nO/?utm_source=ig_web_copy_link	La razón por la que el outfit siempre debe ser lo último al alistarse	Belleza	4,4 millones	lucypresco	19 de junio	Beauty PMU
https://www.instagram.com/reel/DFlLBB8I-nD/?utm_source=ig_web_copy_link	“No puedo pagar skincare. Es demasiado caro”	Belleza	2,7 millones	bambidoesbeauty	2 de febrero	Beauty PMU
